cnpj;tipo;abertura;nome;fantasia;natureza_juridica;logradouro;numero;complemento;cep;bairro;municipio;uf;email;telefone;efr;situacao;data_situacao;motivo_situacao;situacao_especial;data_situacao_especial;capital_social
07.810.422/0001-71;MATRIZ;24/01/2006;ASSOCIACAO BENEFICENTE AMIGOS DO HOSPITAL;HOSPITAL E MATERNIDADE RENASCER;399-9 - Associação Privada;RUA TENENTE REIS;945;;38.140-000;CENTRO;PRATA;MG;;(34) 3431-1239;;ATIVA;24/01/2006;;;;0.00
22.564.221/0001-25;MATRIZ;28/05/2015;ASSOCIACAO BENEFICENTE JOAO PAULO II;CHS - JOAO PAULO II;330-1 - Organização Social (OS);RODOVIA PE 60, KM 72,5;S/N;;55.560-000;CENTRO;BARREIROS;PE;pparaiso@gmailceijoaopauloii.org.br;(81) 9667-4031;;ATIVA;28/05/2015;;;;0.00
60.765.823/0077-38;FILIAL;31/03/2022;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;;399-9 - Associação Privada;AV V 5;S/N;QUADRAAREA LOTE 001E;74.936-600;CIDADE VERA CRUZ;APARECIDA DE GOIANIA;GO;juridicofiscal@einstein.br;(11) 2151-1233;;ATIVA;31/03/2022;;;;0.00
27.949.878/0001-24;MATRIZ;30/03/2017;INSTITUTO ALCANCE GESTAO EM SAUDE - IAGS;INSTITUTO ALCANCE;399-9 - Associação Privada;AVENIDA T10;208;SALA 1501 EDIF NEW TIMES SQUARE URBQUADRA102 LOTE 9/12;74.223-060;SET BUENO;GOIANIA;GO;prime.empresarial@hotmail.com;(62) 3877-4045;;ATIVA;30/03/2017;;;;0.00
27.949.878/0002-05;FILIAL;25/10/2018;INSTITUTO ALCANCE GESTAO EM SAUDE - IAGS;HMAA;399-9 - Associação Privada;AVENIDA PERNAMBUCO;219;QUADRA19 SALA DA DIRETORIA;76.590-000;ELIZIARIO;SAO MIGUEL DO ARAGUAIA;GO;prime.empresarial@hotmail.com;(62) 3942-5940;;ATIVA;25/10/2018;;;;0.00
04.182.711/0001-85;MATRIZ;06/12/2000;MED SERVICE SERVICOS MEDICOS E GESTAO EM SAUDE LTDA;MED SERVICE SERVICOS MEDICOS E GESTAO;206-2 - Sociedade Empresária Limitada;RUA MARANHAO;305;"SALA: 4;";65.901-590;CENTRO;IMPERATRIZ;MA;contabil@medcontgerencial.com.br;(99) 9148-1404 / (99) 9151-7733;;ATIVA;03/12/2007;;;;1500000.00
21.843.341/0001-07;MATRIZ;16/12/2009;INSTITUTO DE APOIO AO DESENVOLVIMENTO DA VIDA HUMANA;IADVH;399-9 - Associação Privada;AVENIDA DOS HOLANDESES;1;COND BIADENE H. OFFICE/ SALA O COM. PAV. 9/ GARAGE33 34 35 36;65.077-635;PONTA DO FAROL;SAO LUIS;MA;contato@iadvh.org.br;(98) 3304-6504;;ATIVA;16/12/2009;;;;0.00
30.994.499/0001-60;MATRIZ;29/05/2018;INSTITUTO RAFAEL ARCANJO;;399-9 - Associação Privada;RUA FERREIRA DE ARAUJO;221;CONJ 42;05.428-000;PINHEIROS;SAO PAULO;SP;juridico@igpp.org.br;(11) 3034-0511;;ATIVA;29/05/2018;;;;0.00
24.979.150/0001-57;MATRIZ;24/02/2016;INSTITUTO GUARANI PARA O DESENVOLVIMENTO HUMANO;INSTITUTO GUARANI;399-9 - Associação Privada;AV DR. LUIS S. GUIMARAES;119;;65.465-000;CENTRO;CANTANHEDE;MA;marcelo89.ferreira@gmail.com;(98) 8467-7241/ (98) 8407-8346;;ATIVA;04/04/2019;;;;0.00
25.270.322/0001-81;MATRIZ;23/02/2016;INSTITUTO DE GESTAO ESTRATEGICA DE PROJETOS;IGEP;399-9 - Associação Privada;AVENIDA DANIEL DE LA TOUCHE;20;EDIF MOCELIN TOWER SALA 701 GARAGEN 01/PV G2;65.074-115;VILA VICENTE FIALHO;SAO LUIS;MA;diretoria@igep.org.br;(98) 3301-3451 / (98) 8481-7163 / (98) 8784-6428;;ATIVA;23/02/2016;;;;0.00
03.667.683/0001-23;MATRIZ;28/02/2000;INSTITUTO DE DESENVOLVIMENTO E GESTAO IDG;INSTITUTO DE DESENVOLVIMENTO E GESTAO - IDG;399-9 - Associação Privada;RUA DO DIREITO, QUADRA-03;3;;65.074-810;COHAFUMA;SAO LUIS;MA;gestaoidg@gmail.com;(98) 8519-8666 / (99) 8538-9233;;ATIVA;03/11/2005;;;;0.00
21.426.044/0001-58;MATRIZ;12/07/1982;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;APAE;399-9 - Associação Privada;RUA GABRIEL MONTEIRO DA SILVA;1070;;37.130-001;CENTRO;ALFENAS;MG;apaealfenas@yahoo.com.br;(35) 3291-1159 / (35) 3292-5650 / (35) 3292-5650;;ATIVA;04/10/2003;;;;0.00
02.212.088/0001-30;MATRIZ;16/09/1997;COOPSA - COOPERATIVA DE SERVICOS DE SAUDE LTDA;;214-3 - Cooperativa;RUA MARECHAL DEODORO;566;SALA 304;36.013-000;CENTRO;JUIZ DE FORA;MG;contatocnpj@dbx.srv.br;(32) 3215-5951;;ATIVA;15/09/2001;;;;0.00
25.763.673/0012-87;FILIAL;10/05/2021;FUNDACAO DE ASSISTENCIA ESTUDO E PESQUISA DE UBERLANDIA;FAEPU - UNIDADE ARAGUARI;306-9 - Fundação Privada;RUA SEBASTIAO NAVES;550;;38.444-124;MIRANDA;ARAGUARI;MG;hpjf.gerenciageral@faepu.org.br;(34) 3512-3910 / (34) 9926-7896;;ATIVA;10/05/2021;;;;0.00
20.734.604/0001-79;MATRIZ;04/12/1981;MISSAO SAL DA TERRA;CENTRO DE ESPECIALIDADES;399-9 - Associação Privada;RUA JOAQUIM VIEIRA SOBRINHO;50;;38.408-612;VIGILATO PEREIRA;UBERLANDIA;MG;administracao@missaosaldaterra.org.br;(34) 3255-1240 / (34) 3255-1240;;ATIVA;01/07/2001;;;;0.00
05.802.877/0001-10;MATRIZ;03/07/2003;INSTITUICAO DE COOPERACAO INTERMUNICIPAL DO MEDIO PARAOPEBA;CISMEP;121-0 - Consórcio Público de Direito Público (Associação Pública);RUA ORQUIDEAS;489;;32.920-000;FLOR DE MINAS;SAO JOAQUIM DE BICAS;MG;debora.camargos@cismep.com.br;(31) 9351-7554 / (31) 2571-3026 / (31) 3532-3066;SAO JOAQUIM DE BICAS - MG;ATIVA;03/07/2003;;;;0.00
23.921.007/0001-41;MATRIZ;06/01/2016;SPE SAUDE PRIMARIA BH S.A.;;205-4 - Sociedade Anônima Fechada;R MARIA ABDALA IBRAHIM;777;;31.320-270;ENGENHO NOGUEIRA;BELO HORIZONTE;MG;;(31) 9999-9999;;ATIVA;06/01/2016;;;;77717352.00
18.720.938/0001-41;MATRIZ;03/02/1975;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;;306-9 - Fundação Privada;AV ANTONIO CARLOS;6627;UNID.ADM.II;31.270-901;PAMPULHA;BELO HORIZONTE;MG;;(31) 3409-4200;;ATIVA;03/11/2005;;;;0.00
22.012.907/0001-03;MATRIZ;06/02/2015;SERVICO SOCIAL AUTONOMO HOSPITAL METROPOLITANO DOUTOR CELIO DE CASTRO;HOSPITAL METROPOLITANO DOUTOR CELIO DE CASTRO - HMDCC;307-7 - Serviço Social Autônomo;R DONA LUIZA;311;;30.620-090;MILIONARIOS (BARREIRO);BELO HORIZONTE;MG;contabilidade@hmdcc.com.br;(31) 3472-4000;;ATIVA;09/02/2015;;;;0.00
20.942.819/0001-85;MATRIZ;08/07/1970;ASSOCIACAO HOSPITALAR SAO VICENTE DE PAULO;AHSVPI;399-9 - Associação Privada;RUA TIRADENTES;230;;36.950-000;CENTRO;IPANEMA;MG;;;;ATIVA;01/07/2001;;;;0.00
19.083.062/0002-13;FILIAL;19/12/2017;LAR VICENTINO SANTO ANTONIO;LAR VICENTINO SANTO ANTONIO;399-9 - Associação Privada;RUA SILVA LEMES;246;;37.400-000;CENTRO;CAMPANHA;MG;vila_cpa@yahoo.com.br;(35) 3261-1120;;ATIVA;19/12/2017;;;;0.00
04.309.847/0001-03;MATRIZ;20/02/2001;ASSOCIACAO BENEFICENTE SIGS - SERVICO DE INOVACAO E GESTAO EM SAUDE;SIGS GESTAO EM SAUDE;399-9 - Associação Privada;RUA SAO LUIZ;131;;37.160-000;SAO BENEDITO;CAMPOS GERAIS;MG;adm@sigs.org.br;(35) 9995-3410;;ATIVA;26/04/2016;;;;0.00
25.763.673/0009-81;FILIAL;25/01/2012;FUNDACAO DE ASSISTENCIA ESTUDO E PESQUISA DE UBERLANDIA;FAEPU - UNIDADE CAPINOPOLIS;306-9 - Fundação Privada;AVENIDA 107;653;;38.360-000;CAMPOS ELISEOS;CAPINOPOLIS;MG;hospitalcapinopolis@faepu.org.br;(34) 3263-3035 / (34) 3263-3028 / (34) 3212-1812;;ATIVA;25/01/2012;;;;0.00
05.843.874/0001-24;MATRIZ;21/08/2003;IBDSOCIAL;;399-9 - Associação Privada;AV PROTASIO DE OLIVEIRA PENNA;115;ANDAR 3;30.575-360;BURITIS;BELO HORIZONTE;MG;ibdsocial@ibdsocial.org.br;(31) 3508-5921;;ATIVA;21/08/2003;;;;0.00
44.025.407/0001-49;MATRIZ;25/10/2021;SERVICO SOCIAL AUTONOMO - SSA CONTAGEM;HOSPITAL MUNICIPAL DE CONTAGEM;399-9 - Associação Privada;AVENIDA JOAO CESAR DE OLIVEIRA;4495;;32.341-001;NOVO ELDORADO;CONTAGEM;MG;geralssacontagem@gmail.com.br;(31) 3352-8824 / (31) 3352-2070;;ATIVA;25/10/2021;;;;0.00
09.611.589/0001-39;MATRIZ;05/06/2008;INSTITUTO BRASILEIRO DE POLITICAS PUBLICAS;IBRAPP;399-9 - Associação Privada;AV ANTARES;157;"QUADRA: 19;";65.070-070;RECANTO DOS VINHAIS;SAO LUIS;MA;contato@ibrapp.com;(98) 2106-5580;;ATIVA;05/06/2008;;;;0.00
42.670.386/0001-99;MATRIZ;12/07/2021;VITACARE SERVICOS EM SAUDE LTDA.;;206-2 - Sociedade Empresária Limitada;RUA DOIS DE NOVEMBRO;81;;37.175-000;CENTRO;ILICINEA;MG;financeiro@vitacaresaude.com.br;(35) 9988-6851;;ATIVA;12/07/2021;;;;172000.00
25.165.865/0001-39;MATRIZ;27/06/2016;ASSOCIACAO DE ATIVIDADES EQUESTRES, SAUDE, ESPORTE, EDUCACAO, LAZER E CULTURA PARA PESSOAS COM DEFICIENCIA. EQUOVILA;EQUOVILA;399-9 - Associação Privada;RUA JUIZ FULGENCIO PIMENTA;314;;35.057-430;GRA-DUQUESA;GOVERNADOR VALADARES;MG;dinamicacontabilidade2010@hotmail.com;(33) 3221-3609;;ATIVA;27/06/2016;;;;0.00
22.709.109/0001-35;MATRIZ;01/10/1987;BENEFICENCIA SOCIAL BOM SAMARITANO;;399-9 - Associação Privada;RUA RANULFO ALVARES;1620;;35.044-220;VILA ISA;GOVERNADOR VALADARES;MG;contabilidade@hospitalsamaritano.org.br;(31) 2101-6100;;ATIVA;03/11/2005;;;;0.00
01.962.270/0001-46;MATRIZ;20/05/1997;CAIXA ESCOLAR DA ESCOLA MUNICIPAL NOSSA SENHORA DOS NAVEGANTES;ESCOLA MUNICIPAL NOSSA SENHORA DOS NAVEGANTES;399-9 - Associação Privada;RUA DO CRUZEIRO;S/N;;59.122-050;REDINHA;NATAL;RN;;(084) 2242-539;;ATIVA;03/11/2005;;;;0.00
19.878.404/0027-40;FILIAL;28/03/2016;FUNDACAO SAO FRANCISCO XAVIER;FSFX O.S.S. HOSPITAL MUNICIPAL CARLOS CHAGAS;306-9 - Fundação Privada;CHACARA FERNANDO JARDIM;555;;35.900-595;CAMPESTRE;ITABIRA;MG;hmcc-gersecaocontabilidade@fsfx.com.br;(31) 3839-1629 / (31) 3830-5093;;ATIVA;28/03/2016;;;;0.00
20.959.292/0004-44;FILIAL;04/12/2013;IRMANDADE NOSSA SENHORA DAS DORES;PRONTO SOCORRO MUNICIPAL DE ITABIRA;399-9 - Associação Privada;AVENIDA JOAO SOARES SILVA;135;": A;";35.900-062;PENHA;ITABIRA;MG;controladoria@hnsd.org.br;(31) 3839-1450 / (31) 3839-1416;;ATIVA;04/12/2013;;;;0.00
21.236.845/0009-08;FILIAL;19/07/2023;INSTITUTO GENNESIS GESTAO EM SAUDE, EDUCACAO E TECNOLOGIA;HOSPITAL DO POVO - HOSP MUNICIPAL DELFINA ALVES BARBOSA;399-9 - Associação Privada;RUA CIDADE DO PRATA;415;;38.280-000;CENTRO;ITURAMA;MG;matriz@institutogennesis.org.br;(62) 3249-6267;;ATIVA;19/07/2023;;;;0.00
96.295.654/0013-00;FILIAL;27/09/2023;INSTITUTO SOCIAL DE SAUDE SAO LUCAS;;399-9 - Associação Privada;RUA BARAO DO RIO BRANCO;324;;37.590-000;VILA MANGUEIRA;JACUTINGA;MG;institutosaudesaolucas@hotmail.com;(11) 4617-3914;;ATIVA;27/09/2023;;;;0.00
21.583.042/0001-72;MATRIZ;11/08/1967;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;R DR DIRCEU DE ANDRADE;33;;36.025-330;SAO MATEUS;JUIZ DE FORA;MG;;;;ATIVA;09/05/2001;;;;0.00
21.583.042/0020-35;FILIAL;24/08/2018;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;R IBITIGUAIA;1130;;36.031-000;SANTA LUZIA;JUIZ DE FORA;MG;contabil@hmtj.org.br;(32) 4009-2368;;ATIVA;24/08/2018;;;;0.00
21.583.042/0022-05;FILIAL;29/12/2020;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;R MAJOR LINO LIMA;129;;36.037-430;SAO PEDRO;JUIZ DE FORA;MG;contabil@hmtj.org.br;(32) 4009-2368;;ATIVA;29/12/2020;;;;0.00
22.488.241/0001-64;MATRIZ;23/06/1971;INSTITUTO DE SAUDE HSVP;HSVP - MATRIZ;399-9 - Associação Privada;RUA CARANGOLA;134;;36.190-000;CENTRO;MERCES;MG;contabilidade@grupohsvp.com.br;(32) 3337-1219;;ATIVA;24/09/2005;;;;0.00
07.207.760/0001-13;MATRIZ;11/02/2005;ASSOCIACAO DOS SOLIDARIOS PRO-SAUDE E ASSISTENCIA SOCIAL;ASPAS;399-9 - Associação Privada;PC TANCREDO NEVES;100;;37.860-000;VILA DORINTO MORATO;NOVA RESENDE;MG;;;;ATIVA;11/02/2005;;;;0.00
01.260.691/0001-25;MATRIZ;20/06/1996;CONSORCIO INTERMUNICIPAL DE SAUDE E SERVICOS DO ALTO DO RIO PARA;CISPARA;121-0 - Consórcio Público de Direito Público (Associação Pública);RUA SACRAMENTO;375;;35.660-001;CENTRO;PARA DE MINAS;MG;consorciocispara@gmail.com;(37) 3231-6877 / (37) 3231-6877;PITANGUI - MG;ATIVA;03/11/2005;;;;0.00
02.212.088/0003-00;FILIAL;24/10/2000;COOPSA - COOPERATIVA DE SERVICOS DE SAUDE LTDA;;214-3 - Cooperativa;RUA FRANCISCO LADEIRA;52;0;36.240-120;CENTRO;SANTOS DUMONT;MG;contatocnpj@dbx.srv.br;(32) 3512-5951;;ATIVA;15/09/2001;;;;0.00
21.583.042/0019-00;FILIAL;24/08/2018;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;RUA JOSE JULIO LAGE;S/N;;35.180-320;TIMIRIM;TIMOTEO;MG;luanasilveira@hmtj.org.br;(32) 4009-2357;;ATIVA;24/08/2018;;;;0.00
22.423.998/0001-70;MATRIZ;29/04/2015;ASSOCIACAO UBAENSE DE SAUDE MENTAL;ANDORINHAS - ARTES E CULTURAS;399-9 - Associação Privada;RUA CORONEL GALDINO TEIXEIRA DE ABREU;802;;36.500-049;CENTRO;UBA;MG;administrativo@andorinhas.org;(32) 3531-8896 / (32) 3531-8896;;ATIVA;29/04/2015;;;;0.00
20.054.326/0001-09;MATRIZ;27/05/1982;FUNDACAO DE ENSINO E PESQUISA DE UBERABA;FUNEPU;306-9 - Fundação Privada;RUA CONDE DE PRADOS;211;;38.025-260;NOSSA SENHORA DA ABADIA;UBERABA;MG;funepu@funepu.com.br;(34) 3319-7600 / (34) 3319-7621;;ATIVA;03/11/2005;;;;0.00
25.452.301/0001-87;MATRIZ;29/12/1970;SOCIEDADE EDUCACIONAL UBERABENSE;UNIUBE - UNIVERSIDADE DE UBERABA;399-9 - Associação Privada;AV GUILHERME FERREIRA;217;;38.010-200;CENTRO;UBERABA;MG;contabilidade@uniube.br;(34) 3216-600;;ATIVA;30/10/2004;;;;0.00
20.734.604/0019-06;FILIAL;25/09/2009;MISSAO SAL DA TERRA;MISSAO SAL DA TERRA SAUDE SETOR SUL;399-9 - Associação Privada;AVENIDA JOAO NAVES DE AVILA;4920;;38.408-680;CARAJAS;UBERLANDIA;MG;contador@missaosaldaterra.org.br;(34) 3255-1240 / (34) 3215-1434 / (34) 3255-1240;;ATIVA;25/09/2009;;;;0.00
20.734.604/0012-21;FILIAL;10/09/2007;MISSAO SAL DA TERRA;MISSAO SAL DA TERRA - SAUDE SETOR LESTE;399-9 - Associação Privada;AVENIDA BENJAMIN MAGALHAES;1115;;38.405-040;TIBERY;UBERLANDIA;MG;administracao@missaosaldaterra.org.br;(34) 3227-8060;;ATIVA;10/09/2007;;;;0.00
25.763.673/0001-24;MATRIZ;21/03/1967;FUNDACAO DE ASSISTENCIA ESTUDO E PESQUISA DE UBERLANDIA;FAEPU;306-9 - Fundação Privada;R PEDRO QUIRINO DA SILVA;1154;;38.405-323;UMUARAMA;UBERLANDIA;MG;contabilidade@faepu.org.br;(34) 3218-6440/ (34) 3218-6415;;ATIVA;24/09/2005;;;;0.00
03.448.121/0001-99;MATRIZ;13/10/1999;NUCLEO DE RECUPERACAO E REABILITACAO DE VIDAS;NURREVI BRASIL;399-9 - Associação Privada;RUA CAETANO JOSE FERREIRA;398;;88.102-280;KOBRASOL;SAO JOSE;SC;administracao@nurrevi.org;(48) 3034-4555 / (048) 2591-076;;ATIVA;03/11/2005;;;;0.00
28.700.530/0019-90;FILIAL;20/01/2023;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;;399-9 - Associação Privada;AVENIDA VOLUNTARIOS DA PATRIA;SN;;78.390-000;MARACANA;BARRA DO BUGRES;MT;contabilidade@imas.net.br;(48) 3522-0257;;ATIVA;20/01/2023;;;;0.00
50.807.833/0001-37;MATRIZ;29/10/1981;ASSOCIACAO DA SANTA CASA DE MISERICORDIA DE SALTO DE PIRAPORA;SANTA CASA PAULISTA;399-9 - Associação Privada;RUA CAMPOS SALES;303;SALA 707A2;06.401-000;CENTRO;BARUERI;SP;escritorio@zelocontabilidade.com;(15) 3251-4031;;ATIVA;03/11/2005;;;;0.00
21.873.611/0001-14;MATRIZ;12/02/2015;EMPRESA CUIABANA DE SAUDE PUBLICA;EMPRESA CUIABANA DE SAUDE PUBLICA;201-1 - Empresa Pública;AVENIDA SAO SEBASTIAO;3300;;78.045-000;SANTA HELENA;CUIABA;MT;financas.ecsp@cuiaba.mt.gov.br;(65) 3313-0701 / (65) 9263-3839;;ATIVA;10/06/2022;;;;100000.00
96.295.654/0001-69;MATRIZ;05/11/1993;INSTITUTO SOCIAL DE SAUDE SAO LUCAS;INSTITUTO SAO LUCAS;399-9 - Associação Privada;R PRESIDENTE VARGAS;865;LETRA S;78.420-000;VILA NOVA;ARENAPOLIS;MT;institutosaudesaolucas@hotmail.com;(11) 4617-3914;;ATIVA;03/11/2005;;;;0.00
21.093.287/0001-11;MATRIZ;14/12/2009;INSTITUTO SAGEP - SAUDE, GESTAO E PROJETOS;INSTITUTO SAGEP;399-9 - Associação Privada;R SAO FRANCISCO DE ASSIS;31;;78.043-630;JARDIM SANTA MARTA;CUIABA;MT;contato@sagep.org.br;(65) 2127-1374;;ATIVA;15/01/2020;;;;0.00
21.103.364/0001-77;MATRIZ;04/12/2009;ORGANIZACAO DA SOCIEDADE CIVIL INSTITUTO TUPA;;399-9 - Associação Privada;AV P NOROESTE;3372;;78.890-091;CENTRO-NORTE;SORRISO;MT;osctupa@gmail.com;(66) 3544-1697/ (66) 3545-1451;;ATIVA;04/12/2009;;;;0.00
03.395.807/0001-69;MATRIZ;14/09/1999;SOCIEDADE LACERDENSSE DE BENEFICENCIA;S O L B E N;399-9 - Associação Privada;RUA ANTONIO BENTO NETO;379;;78.250-000;CENTRO;PONTES E LACERDA;MT;solben@hotmail.com;(65) 3266-2056 / (65) 3266-1355 / (65) 3266-2056;;ATIVA;14/09/1999;;;;0.00
31.218.377/0001-45;MATRIZ;14/08/2018;RSMED SOLUCOES HOSPITALARES LTDA;RSMED SOLUCOES HOSPITALARES;206-2 - Sociedade Empresária Limitada;RUA MARECHAL DEODORO DA FONSECA;925;SALA A-HOSPITAL MUNICIPAL;78.470-000;CENTRO;ROSARIO OESTE;MT;rsmed2018@gmail.com;(65) 9803-1684 / (65) 9610-3331 / (65) 3021-0400;;ATIVA;14/08/2018;;;;200000.00
23.960.983/0001-03;MATRIZ;13/01/2016;INSTITUTO MADRE TERESA;INSTITUTO MADRE TERESA;399-9 - Associação Privada;AVENIDA IPES;31;QUADRA31 LOTE 31;68.555-970;JARDIM TROPICAL;XINGUARA;PA;i.madretereza@hotmail.com;(94) 9178-7628;;ATIVA;13/01/2016;;;;0.00
11.204.751/0001-46;MATRIZ;26/12/2008;INSTITUTO SANTA BARBARA DE GESTAO, ASSISTENCIA A SAUDE E PROMOCAO SOCIAL;ISBA;399-9 - Associação Privada;RUA DOUTOR OSVALDO COHIM;116;SALA 507;45.987-100;RECANTO DO LAGO;TEIXEIRA DE FREITAS;BA;contabilidade@isbagestao.com.br;(71) 3599-9122;;ATIVA;06/05/2019;;;;0.00
08.720.669/0001-60;MATRIZ;21/03/2007;INSTITUTO REVIVER BRASIL;IRB;399-9 - Associação Privada;R TERMINAL RODOVIARIO;01;;55.400-000;DIAMANTE;CATENDE;PE;institutoreviverbrasil@gmail.com;(81) 9832-0233;;ATIVA;21/07/2019;;;;0.00
09.039.744/0018-32;FILIAL;01/06/2021;FUNDACAO GESTAO HOSPITALAR MARTINIANO FERNANDES - FGH;HECPI;306-9 - Fundação Privada;AV RECIFE;810;;50.781-000;AREIAS;RECIFE;PE;fpmf@fpmf.org.br;(81) 2122-4772;;ATIVA;01/06/2021;;;;0.00
09.039.744/0020-57;FILIAL;01/06/2023;FUNDACAO GESTAO HOSPITALAR MARTINIANO FERNANDES - FGH;UPAE IBURA;306-9 - Fundação Privada;AV DOIS RIOS;SN;Q O L 1;51.230-000;IBURA;RECIFE;PE;fgh@fgh.org.br;(81) 3787-8788/ (81) 3787-8786;;ATIVA;01/06/2023;;;;0.00
09.039.744/0019-13;FILIAL;01/06/2023;FUNDACAO GESTAO HOSPITALAR MARTINIANO FERNANDES - FGH;UPAE MUSTARDINHA;306-9 - Fundação Privada;R MAJOR MARIO PORTELA;279;;50.760-090;BONGI;RECIFE;PE;fgh@fgh.org.br;(81) 3787-8788/ (81) 3787-8786;;ATIVA;01/06/2023;;;;0.00
10.894.988/0004-86;FILIAL;13/04/2016;SOCIEDADE PERNAMBUCANA DE COMBATE AO CANCER;HOSPITAL DA MULHER DO RECIFE;399-9 - Associação Privada;ROD BR CENTO E UM;485;;50.780-627;CURADO;RECIFE;PE;contabilidade@hcp.org.br;(81) 2011-0194;;ATIVA;13/04/2016;;;;0.00
10.894.988/0005-67;FILIAL;28/09/2016;SOCIEDADE PERNAMBUCANA DE COMBATE AO CANCER;UPAE ARRUDA;399-9 - Associação Privada;AVENIDA PROFESSOR JOSE DOS ANJOS;S/N;;52.120-100;ARRUDA;RECIFE;PE;contabilidade@hcp.org.br;(81) 2011-0200;;ATIVA;28/09/2016;;;;0.00
10.443.512/0001-86;MATRIZ;29/10/2008;INSTITUTO DE DESENVOLVIMENTO HUMANO;IDH;399-9 - Associação Privada;AVENIDA LIONS;56;;55.293-970;BOA VISTA;GARANHUNS;PE;thallyssonpinto@hotmail.com;(87) 9609-6729 / (87) 8102-8280;;ATIVA;29/10/2008;;;;0.00
41.480.522/0001-15;MATRIZ;17/03/2021;INSTITUTO DE EFICIENCIA EM GESTAO;IEG;399-9 - Associação Privada;AVENIDA DOM SEVERINO;1470;EDIF AFRANIO NUNES SALA 3;64.049-375;FATIMA;TERESINA;PI;contato@ieg.org.br;(86) 3085-0981;;ATIVA;17/03/2021;;;;0.00
75.623.181/0001-01;MATRIZ;24/07/1967;ASSOCIACAO HOSPITALAR BENEFICENTE DE BANDEIRANTES;STA CASA DE MISERCORDIA DE BANDEIRANTES;399-9 - Associação Privada;RUA EDELINA MENEGHEL RANDO;1489;CX POSTAL 120;86.360-000;CENTRO;BANDEIRANTES;PR;;;;ATIVA;24/09/2005;;;;0.00
14.287.803/0001-83;MATRIZ;08/09/2011;INSTITUTO DE SAUDE DE AMPERE - ISA;HOSPITAL E MATERNIDADE SANTA RITA;330-1 - Organização Social (OS);RUA VISCONDE DE GUARAPUAVA;580;;85.640-000;SAO FRANCISCO;AMPERE;PR;hospitalsantarita@hotmail.com;(46) 3547-1000;;ATIVA;08/09/2011;;;;0.00
27.450.038/0001-12;MATRIZ;19/10/2016;INSTITUTO DE ESTUDOS E PESQUISAS HUMANIZA;O.S. HUMANIZA;399-9 - Associação Privada;RUA CRISTOVAO COLOMBO;82;;14.770-000;CENTRO;COLINA;SP;contato@wdcontabilidade.com.br;(17) 3321-1616;;ATIVA;19/10/2016;;;;0.00
09.627.870/0005-93;FILIAL;22/08/2017;INSTITUTO MORIAH;HOSPITAL ANNA FIORILLO MENARIM;399-9 - Associação Privada;RUA DOUTOR OTAVIO NOVAES JUNIOR;190;;84.165-970;CENTRO;CASTRO;PR;contato@agere.com.br;(15) 3346-5232;;ATIVA;22/08/2017;;;;0.00
00.126.737/0001-55;MATRIZ;21/07/1994;CONSORCIO INTERMUNICIPAL DE SAUDE DO NORTE DO PARANA - CISNOP;CISNOP;121-0 - Consórcio Público de Direito Público (Associação Pública);RUA JUSTINO MARQUES BONFIM;17;;86.300-000;CENTRO;CORNELIO PROCOPIO;PR;diretoria@cisnop.com.br contabilidadecisnop@outlook.com;(43) 3520-0121 / (43) 3520-0101 / (43) 3904-1507;CORNELIO PROCOPIO - PR;ATIVA;27/08/2005;;;;0.00
14.736.446/0001-93;MATRIZ;02/12/2011;C I S CENTRO INTEGRADO EM SAUDE LTDA;C I S CENTRO INTEGRADO EM SAUDE;206-2 - Sociedade Empresária Limitada;RUA MANOEL DA SILVA MACHADO;554;;86.350-000;CENTRO;SANTA MARIANA;PR;financeiro@cissaude.com.br;(43) 3037-5465 / (43) 8830-4694 / (43) 3523-1431;;ATIVA;02/12/2011;;;;10000000.00
18.236.227/0001-04;MATRIZ;28/05/2013;FUNDACAO MUNICIPAL DE SAUDE DE FOZ DO IGUACU;FUNDACAO MUNICIPAL DE SAUDE DE FOZ DO IGUACU;127-9 - Fundação Pública de Direito Privado Municipal;RUA ADONIRAN BARBOSA;370;;85.864-492;JARDIM CENTRAL;FOZ DO IGUACU;PR;contabilidade.hmpgl@gmail.com;(45) 3521-1950 / (45) 3521-1979;FOZ DO IGUACU - PR;ATIVA;28/05/2013;;;;0.00
