"cnes";"nome_estabelecimento";"lat";"lon"
"7621442";"HOSPITAL ESTADUAL DE URGÊNCIA E EMERGÊNCIA";NA;NA
"3771962";"HOSPITAL ESTADUAL DE ANÁPOLIS DR. HENRIQUE SANTILLO – HEANA";"-16.2989916";"-48.9425624"
"5419662";"HOSPITAL ESTADUAL DE APARECIDA DE GOIÂNIA CAIO LOUSADA – HEAPA";"-16.8226787";"-49.2473476"
"7772173";"COMPLEXO DE REFERÊNCIA ESTADUAL EM SAÚDE MENTAL PROF. JAMIL ISSY – CRESM";NA;NA
"2437708";"REDE ESTADUAL DE SERVIÇOS DE HEMOTERAPIA- HEMOCENTRO ESTADUAL DA REGIÃO SUDESTE – HEMOGO CATALÃO";"-18.1660958";"-47.9444845"
"2337487";"REDE ESTADUAL DE SERVIÇOS DE HEMOTERAPIA- HEMOCENTRO ESTADUAL DA REGIÃO SÃO PATRÍCIO – HEMOGO CERES";"-15.309784";"-49.6010078"
"2534967";"HOSPITAL ESTADUAL DE FORMOSA DR. CÉSAR SAAD FAYAD";"-15.54695";"-47.3206096"
"2814382";"POLICLÍNICA ESTADUAL DA REGIÃO DO ENTORNO – FORMOSA";"-15.540641";"-47.33571"
"0440620";"POLICLÍNICA ESTADUAL DA REGIÃO DE SÃO PATRÍCIO – GOIANÉSIA";"-15.3263988";"-49.1173239"
"0965324";"HOSPITAL ESTADUAL DA CRIANÇA E DO ADOLESCENTE – HECAD";"-16.7365695";"-49.2254421"
"2338262";"HOSPITAL DE URGÊNCIAS DE GOIÁS DR. VALDEMIRO CRUZ – HUGO";"-16.7094108";"-49.2554426"
"2338734";"HOSPITAL ESTADUAL DR. ALBERTO RASSI – HGG";"-16.6793737";"-49.270987"
"2339072";"REDE ESTADUAL DE SERVIÇOS DE HEMOTERAPIA -HEMOCENTRO COORDENADOR PROFESSOR NION ALBERNAZ";NA;NA
"2339080";"HOSPITAL ESTADUAL E MATERNIDADE NOSSA SENHORA DE LOURDES – HEMNSL";"-16.6552814";"-49.2519717"
"2339196";"HOSPITAL ESTADUAL DA MULHER DR. JURANDIR DO NASCIMENTO";"-16.6766513";"-49.2788684"
"2506661";"HOSPITAL DE DOENÇAS TROPICAIS DR. ANUAR AUAD – HDT";NA;NA
"2653818";"HOSPITAL ESTADUAL DE DERMATOLOGIA SANITÁRIA – COLÔNIA SANTA MARTA – HDS";"-16.6850777";"-49.1918176"
"2673932";"CENTRO ESTADUAL DE REABILITAÇÃO E READAPTAÇÃO DR. HENRIQUE SANTILLO – CRER";NA;NA
"7743068";"HOSPITAL ESTADUAL DE URGÊNCIAS GOVERNADOR OTÁVIO LAGES – HUGOL";"-16.6472391";"-49.337937"
"9138625";"CENTRO ESTADUAL DE ATENÇÃO PROLONGADA E CASA DE APOIO CONDOMÍNIO SOLIDARIEDADE – CEAP SOL";NA;NA
"2855356";"POLICLÍNICA ESTADUAL BRASIL BRUNO DE BASTOS NETO – REGIÃO RIO VERMELHO – GOIÁS";"-15.4381022021519";"-50.6183656384672"
"2589265";"HOSPITAL ESTADUAL DE ITUMBIARA SÃO MARCOS";"-18.4211422";"-49.2228587"
"2361949";"HOSPITAL ESTADUAL DE JARAGUÁ DR. SANDINO DE AMORIM – HEJA";"-15.7440489";"-49.3297636"
"2535556";"HOSPITAL ESTADUAL DE JATAÍ DR. SERAFIM DE CARVALHO";"-17.886633";"-51.7338168"
"2535580";"REDE ESTADUAL DE SERVIÇOS DE HEMOTERAPIA- HEMOCENTRO ESTADUAL DA REGIÃO SUDESTE II – HEMOGO JATAÍ";"-17.8880751";"-51.7264116"
"2340194";"HOSPITAL ESTADUAL DE LUZIÂNIA";"-16.2464598";"-47.9134389"
"2437783";"HOSPITAL ESTADUAL DE PIRENÓPOLIS ERNESTINA LOPES JAIME _ HEELJ";"-15.8493046";"-48.9521163"
"0048305";"POLICLÍNICA ESTADUAL DA REGIÃO NORDESTE – POSSE";"-10.0626444";"-42.5509603"
"0622044";"POLICLÍNICA ESTADUAL DA REGIÃO DE SÃO SUDESTE – QUIRINÓPOLIS";"-18.4495743";"-50.4510812"
"2589176";"REDE ESTADUAL DE SERVIÇOS DE HEMOTERAPIA- HEMOCENTRO ESTADUAL DA REGIÃO SUDESTE I – HEMOGO RIO VERDE";"-17.7927647";"-50.9195819"
"6665322";"HOSPITAL ESTADUAL DE SANTA HELENA DE GOIÁS DR. ALBANIR FALEIROS MACHADO – HERSO";"-17.8182858";"-50.6039587"
"2382474";"HOSPITAL ESTADUAL DE SÃO LUÍS DE MONTES BELOS DR. GERALDO LONDÓ";"-16.513325";"-50.374645"
"2881063";"POLICLÍNICA ESTADUAL ISMAEL ALEXANDRINO PINTO - SÃO LUÍS DE MONTES BELOS";"-16.538111";"-50.3705223"
"5095808";"HOSPITAL ESTADUAL DE TRINDADE WALDA FERREIRA DOS SANTOS – HETRIN";"-16.6636734";"-49.4969547"
"0547484";"HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO – HCN";"-14.5125542";"-49.1353474"
"2454475";"HOSPITAL REGIONAL DE VIANA";"-3.2143583";"-45.0053021"
"2964465";"HOSPITAL REGIONAL DE ACAILANDIA";"-4.9493203";"-47.4787272"
"0664219";"UNIDADE DE RETAGUARDA CLÍNICA - BACABAL";"-4.2310701";"-44.780044"
"2460262";"HOSPITAL REGIONAL DRA. LAURA VASCONCELOS";NA;NA
"0675628";"CENTRO DE HEMODIÁLISE";"-12.8823382";"-38.481497"
"9336508";"HOSPITAL REGIONAL DE BALSAS";"-7.5409299";"-46.048328"
"2964783";"SORRIR CAXIAS";"-4.8731559";"-43.3583423"
"2975386";"HTO CAXIAS";"38.7015302";"-9.2757494"
"2726645";"HOSPITAL DA CRIANÇA - COLINAS";"-6.0253815";"-44.2458545"
"9627812";"MATERNIDADE HUMBERTO COUTINHO - COLINAS";"-6.0485867";"-44.2236893"
"6287115";"SORRIR COROATÁ";"-4.1330757";"-44.1169877"
"6209688";"MATERNIDADE DE PAÇO DO LUMIAR";"-2.5470236";"-44.1743536"
"2452952";"HOSPITAL MUNICIPAL GERAL E MATERNIDADE DE PEDREIRAS";"-4.5719153";"-44.600972"
"0452033";"CENTRO DE HEMODIÁLISE DE PINHEIRO";"-2.5383049";"-45.1255465"
"7826060";"HOSPITAL REGIONAL DA BAIXADA MARANHENSE DR JACKSON LAGO - PINHEIRO";"-2.5376886";"-45.1249101"
"0409642";"POLICLÍNICA DE  PRESIDENTE DUTRA";"-5.2846926";"-44.4998061"
"0813710";"SORRIR PRESIDENTE DUTRA";"-5.2919738";"-44.4930485"
"2901064";"CENTRO DE HEMODIÁLISE DE PRESIDENTE DUTRA";"-5.2850317";"-44.4997525"
"2991101";"HOSPITAL DA CRIANCA DE PRESIDENTE MEDICI";"-11.1691469";"-61.901666"
"0452025";"POLICLÍNICA DE SANTA INÊS";"-3.6648976";"-45.3828356"
"9077413";"HOSPITAL REGIONAL TOMAS MARTINS - SANTA INÊS";"-3.6645937";"-45.384118"
"2882663";"POLICLÍNICA DE SÃO BENTO";"-2.6992219";"-44.8287665"
"5842808";"POLICLÍNICA DE RIBAMAR";"-2.5521384";"-44.1719453"
"0180637";"HOSPITAL RAIMUNDO LIMA";"-2.5344602";"-44.282748"
"0806935";"POLICLÍNICA DO IDOSO";"-2.5237122";"-44.2835877"
"0936693";"SORRIR ILHINHA";NA;NA
"2309254";"MACMA";NA;NA
"2457768";"HOSPITAL NINA RODRIGUES";"-2.5341033";"-44.2820366"
"2464594";"HCM";NA;NA
"2646536";"HOSPITAL DE CÂNCER DO MARANHÃO DR. TARQUÍNIO LOPES FILHO";"-2.5421128";"-44.2996428"
"2697688";"MATERNIDADE NOSSA SENHORA DA PENHA";"-2.5622474";"-44.3296761"
"2702886";"COMPLEXO MATERNO INFANTIL DR. JUVÊNCIO MATOS";"-2.5364358";"-44.2974499"
"2841568";"SHOPPING DA CRIANÇA";"-2.5307067";"-44.3067216"
"2874520";"POLICLÍNICA DA CRIANÇA E DA MULHER";"-27.5937582";"-48.5527667"
"2882671";"CREASPI";NA;NA
"6258425";"CAPS AD E UA";NA;NA
"6981291";"CAPS III E RESIDÊNCIAS TERAPÊUTICAS";NA;NA
"7746350";"CENTRAL DE TRANSPLANTE";NA;NA
"9293159";"CASA DE APOIO NINAR SÃO LUÍS";"-2.4879555";"-44.2969834"
"2702886";"PROJETO NINAR";NA;NA
"9364439";"HTO SLZ";NA;NA
"9431039";"SORRIR SLZ";NA;NA
"3836061";"HOSPITAL REGIONAL DE SAO MATEUS DO MARANHAO";"-4.0308713";"-44.4654609"
"2651610";"HOSPITAL REGIONAL DR. JOSÉ DE SIMONE NETTO";"-22.523401";"-55.7229479"
"2945622";"HOSPITAL REGIONAL DA COSTA LESTE MAGID THOMÉ";"-20.770679";"-51.676475"
"0073482";"HOSPITAL REGIONAL DO BAIXO TOCANTINS";"-1.7268747";"-48.8806486"
"0254460";"HOSPITAL GERAL PÚBLICO DE CASTELO DOS SONHOS";"-8.3168877";"-55.1005023"
"9461493";"HSOPITAL MATERNO INFANTIL";"-24.7725619";"-65.4155965"
"0004790";"POLICLÍNICA POLI METROPOLITANA";"-1.4281189";"-48.453368"
"7486413";"HSOPITAL PÚBLICO ESTADUAL GALILEU";"-1.367669";"-48.4241631"
"7871902";"HOSP.ONCOLÓGICO INFANTIL OCTÁVIO LOBO";"-1.4521608";"-48.4721563"
"7967012";"HOSPITAL JEAN BITAR";"-1.4400685";"-48.4872552"
"9493492";"CENTRO INTEGRADO DE INCLUSÃO E REABILITAÇÃO- CIIR";"-1.3988507";"-48.4912388"
"9917322";"HOSPITAL REGIONAL ABELARDO SANTOS";"-1.3004139";"-48.4689226"
"6710158";"HOSPITAL REGIONAL PÚBLICO DO MARAJÓ";NA;NA
"9685871";"HOSPITAL REGIONAL PÚBLICO DE CAETÉS";NA;NA
"9633758";"HOSPITAL GERAL DE IPIXUNA";"-2.5601095";"-47.4982963"
"0179817";"HOSPITAL REGIONAL PÚBLICO DO TAPAJÓS";NA;NA
"5599504";"HOSPITAL REGIONAL PÚBLICO DO SUDESTE DO PARÁ";"-6.207102";"-52.7027956"
"4190203";"HOSPITAL REGIONAL DA PA 279";"-6.7496827";"-51.0707152"
"7563701";"HOSPITAL REGIONAL PUBLICO DE INTEGRAÇÃO DO LESTE DO PARÁ";"-6.207102";"-52.7027956"
"4443047";"HOSPITAL GERAL DE RIO MARIA";"-7.3127894";"-50.0462395"
"5585422";"HOSPITAL REGIONAL DO BAIXO AMAZONAS";"-2.4519014";"-54.7151813"
"6779069";"HOSPITAL GERAL DE TAILÂNDIA";"-2.9361194";"-48.9481223"
"2621614";"HOSPITAL REGIONAL DE TUCURUI";"-3.8284448";"-49.6735661"
"2950332";"POLICLÍNICA DE TUCURUI / NATEA";"-3.766817";"-49.6703074"
"9620508";"UPAE GRANDE RECIFE";"-7.8867792";"-34.904668"
"2428385";"HOSPITAL REGIONAL EMÍLIA CÂMARA";"-7.7374724";"-37.6506877"
"7465386";"UPAE AFOGADOS DA INGAZEIRA";"-7.7544793";"-37.6364399"
"2551764";"HOSPITAL REGIONAL RUY DE BARROS CORREIA";"-8.4222808";"-37.054927"
"7484860";"UPAE ARCOVERDE";"-8.4187024";"-37.038455"
"7490534";"UPAE BELO JARDIM";"-8.3436335";"-36.4210925"
"6559379";"HOSPITAL METROPOLITANO DOM HELDER CÂMARA";NA;NA
"6690742";"UPA CABO DE SANTO AGOSTINHO";"-8.2966397";"-35.027446"
"3489302";"UPAE CARPINA";"-7.8413395";"-35.2382233"
"6631819";"UPA CARUARU";"-8.3023416";"-35.9648653"
"7498810";"HOSPITAL MESTRE VITALINO";"-8.2453414";"-35.974224"
"3460967";"UPAE ESCADA";"-8.3683446";"-35.2377145"
"7296762";"UPAE GARANHUNS";"-8.8786083";"-36.4959958"
"6443370";"UPA IGARASSU";"-7.8783918";"-34.9059084"
"6558992";"UPA CURADO";"-8.0806488";"-34.9965146"
"6618464";"UPA ENGENHO VELHO";"-8.11096";"-35.006645"
"7490569";"UPAE LIMOEIRO";"-7.863408";"-35.4304387"
"2711958";"HOSPITAL ERMÍRIO COUTINHO";"-7.7441357";"-35.2287737"
"2344858";"HOSPITAL MATERNIDADE BRITES DE ALBUQUERUQE";"-7.9803802";"-34.8590965"
"6443397";"UPA OLINDA";"-7.9797507";"-34.8597452"
"2712040";"HOSPITAL REGIONAL FERNANDO BEZERRA";"-7.8830409";"-40.0845337"
"2428393";"HOSPITAL REGIONAL DE PALMARES - DR. SÍLVIO MAGALHÃES";"-8.6867012";"-35.5750879"
"3840301";"UPAE PALMARES";NA;NA
"6431569";"HOSPITAL METROPOLITANO MIGUEL ARRAES";NA;NA
"6443419";"UPA PAULISTA";"-7.9482143";"-34.8902862"
"2430711";"HOSPITAL DOM MALAN";"-9.3809135";"-40.4999942"
"7297394";"UPAE / UPA PETROLINA";"-9.3897852";"-40.5217731"
"0134252";"HOSPITAL NOSSA SENHORA DAS GRAÇAS";NA;NA
"6481876";"UPA IMBIRIBEIRA";"-8.1088584";"-34.91189"
"6488315";"UPA CAXANGÁ";"-8.0298067";"-34.9576641"
"6703437";"UPA NOVA DESCOBERTA";"-8.0019138";"-34.9196181"
"6726852";"UPA IBURA";"-8.1288118";"-34.9494678"
"6908268";"HOSPITAL METROPOLITANO PELÓPIDAS SILVEIRA";NA;NA
"7478364";"UPAE SALGUEIRO";"-8.0748811";"-39.1312942"
"6507557";"UPA SÃO LOURENÇO DA MATA";"-7.9912358";"-35.0489271"
"0226491";"HOSPITAL DO SERTÃO GOVERNADOR EDUARDO CAMPOS";NA;NA
"7472552";"UPAE SERRA TALHADA";"-7.9797611";"-38.2947"
"2712008";"HOSPITAL JOÃO MURILO DE OLIVEIRA";"-8.1132624";"-35.2880134"
"2777754";"HOSPITAL REGIONAL DE CAMPO MAIOR";"-4.8375206";"-42.180392"
"8015899";"HOSPITAL ESTADUAL DIRCEU ARCOVERDE";"-2.9280914";"-41.7488381"
"2323397";"NOVA MATERNIDADE DONA EVANGELINA ROSA";"-5.0961242";"-42.8023065"
"2679671";"UNIDADE INTEGRADA DO MOCAMBINHO";"-5.0217861";"-42.8088994"
"6426204";"HOSPITAL INFANTIL WALDEMAR MONASTIER";"-25.4542255";"-49.5428175"
"0015369";"COMPLEXO HOSPITALAR DO TRABALHADOR";"-25.4847442";"-49.2949647"
"0015415";"HOSPITAL OSVALDO CRUZ";"-23.5691765";"-46.6437394"
"0015458";"CENTRO REGIONAL DE ATENDIMENTO INTEGRADO AO DEFICIENTE - CRAID";NA;NA
"6424341";"HOSPITAL REGIONAL DO SUDOESTE WALTER ALBERTO PECOITS";"-26.1135648";"-53.0409696"
"0213845";"HOSPITAL REGIONAL DE GUARAPUAVA";"-25.3493842";"-51.4773375"
"6732100";"HOSPITAL REGIONAL LUCY REQUIÃO DE MELLO E SILVA";NA;NA
"0163864";"HOSPITAL REGIONAL DE IVAIPORÃ";"-24.243603";"-51.6737205"
"0017663";"HOSPITAL REGIONAL DA LAPA";"-25.7396433";"-49.7070971"
"2577763";"HOSPITAL DOUTOR EULALINO IGNÁCIO DE ANDRADE HZS";NA;NA
"2578670";"HOSPITAL DOUTOR ANÍZIO FIGUEIREDO HZN";"-23.2595192";"-51.1539946"
"2687127";"HOSPITAL REGIONAL DO LITORAL";"-25.525154";"-48.5144836"
"0018260";"HOSPITAL ADAUTO BOTELHO";"-25.3943996";"-49.1156815"
"0018368";"HOSPITAL DE DERMATOLOGIA SANITÁRIA";"-25.4501737";"-49.0954327"
"7442157";"HOSPITAL REGIONAL DE TELÊMACO BORBA";"-24.3357455";"-50.6470126"
"2696932";"HOSPITAL ESTADUAL ROBERTO CHABO";"-22.8659837";"-42.3365715"
"3784916";"HOSPITAL ESTADUAL PREFEITO JOAO BAPTISTA CAFFARO";NA;NA
"5478898";"HOSPITAL ESTADUAL DE TRAUMATOLOGIA E ORTOPEDIA DA BAIXADA FLUMINENSE VEREADOR MELCHIADES CALAZANS";"-22.8061633";"-43.4020903"
"6586767";"HOSPITAL DE TRAUMATOLOGIA E ORTOPEDIA DONA LINDU";"-22.1466638";"-43.2867711"
"2270234";"HOSPITAL ESTADUAL GETULIO VARGAS";"-22.8389844";"-43.284978"
"6038913";"UPA 24H PENHA";"-22.8383926";"-43.2860393"
"7185081";"HOSPITAL ESTADUAL DA CRIANÇA";"-12.2749912";"-38.9393375"
"7267975";"INSTITUTO ESTADUAL DO CEREBRO PAULO NIEMEYER";"-22.9134099";"-43.187542"
"2298031";"HOSPITAL ESTADUAL ALBERTO TORRES";"-22.8384025";"-43.0183652"
"6629954";"UPA 24H SAO GONCALO I";"-7.5661866";"-40.493551"
"7529384";"HOSPITAL ESTADUAL DOS LAGOS NOSSA SENHORA DE NAZARETH";"-22.8919093";"-42.4786457"
"9074457";"HOSPITAL REGIONAL DO MEDIO PARAIBA DRA ZILDA ARNS NEUMANN";"-22.5916026";"-44.0805465"
"2232081";"HOSPITAL ALVORADA";"-23.6014885";"-46.6609678"
"2265958";"FUNDAÇÃO MUNICIPAL DE SAUDE HOSPITAL DE BUTIÁ";"-30.118418";"-51.9605755"
"2232103";"HOSPITAL PADRE JEREMIAS";"-29.940074";"-51.0806171"
"5602742";"FUNDACAO HOSPITALAR SAO JOSE";"-29.0505425";"-50.1479985"
"9528792";"HOSPITAL DE CHARQUEADAS";"-29.9667719";"-51.6376628"
"6844138";"HOSPITAL ANA NERY FILIAL DOIS IRMAOS";"-29.5883462";"-51.0877223"
"2707918";"FUNDACAO HOSPITALAR SANTA TEREZINHA DE ERECHIM";"-27.6360277";"-52.2829188"
"0181927";"HOSPITAL REGIONAL NELSON CORNETET";"-30.1132178";"-51.3313812"
"2244152";"IRDESI DE JAGUARI";"-29.4934994";"-54.6908377"
"2262029";"FUNDACAO MEDICO HOSPITALAR";NA;NA
"2792974";"HOSPITAL ANA NERY SANTA CRUZ DO SUL";"-29.7387038";"-52.4264537"
"9575936";"HOSPITAL REGIONAL DE SANTA MARIA";"34.9530337";"-120.4357191"
"6389104";"HOSPITAL DE SANTO ANTONIO DA PATRULHA";"-29.815448";"-50.5156613"
"2244314";"HOSPITAL DE CARIDADE SAO ROQUE";"-29.57358";"-53.4439071"
"2227932";"HOSPITAL BOM JESUS";"-20.5015715";"-43.8573552"
"2793008";"HOSPITAL TRAMANDAI";"-29.9919476";"-50.1400023"
"2691515";"HOSPITAL REGIONAL DEPUTADO AFFONSO GHIZZO (HRA)";NA;NA
"2594277";"HOSPITAL MATERNO INFANTIL SANTA CATARINA (HMISC)";"-28.6755974";"-49.3870612"
"0019445";"CENTRO DE PESQUISAS ONCOLÓGICAS (CEPON)";"-27.577521";"-48.50931"
"4059956";"CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE SANTA CATARINA (HEMOSC)";"-26.9237508";"-49.0654951"
"6048692";"HOSPITAL INFANTIL DR JESER AMARANTE FARIA (HJAF)";"-26.2886466";"-48.8526567"
"6683134";"HOSPITAL REGIONAL TEREZINHA GAIO BASSO (HRTGB)";"-26.7341156";"-53.5028554"
"6164366";"HOSPITAL ESTADUAL AMÉRICO BRASILIENSE";"-21.7410705";"-48.1220018"
"9232141";"AME AMPARO";NA;NA
"2831503";"AME VALE DO JURUMIRIM";"-23.1166341";"-48.9330547"
"6289304";"AME BARRETOS CIRURGICO";"-20.5741243";"-48.5876809"
"6752233";"AME BARRETOS GERAL";"-20.5740923";"-48.5865719"
"2058332";"HOSPITAL MANOEL DE ABREU";"-22.3287747";"-49.1010224"
"2790556";"HOSPITA DE BASE DE BAURU";"-22.3303361";"-49.0768236"
"2790580";"MATERNIDADE SANTA ISABEL";"-22.3342845";"-49.065394"
"2790602";"HOSPITAL ESTADUAL DE BAURU";"-22.338597";"-49.0280905"
"3880966";"HOSPITAL DAS CLINICAS DE BAURU HCB";"-22.3349569";"-49.0589849"
"6359620";"AME BAURU";"-22.3304834";"-49.078137"
"3058808";"HOSPITAL REGIONAL DE BEBEDOURO";"-20.9480423";"-48.4945761"
"9503196";"AME BOTUCATU";"-22.8776821";"-48.4777829"
"9519688";"REDE LUCY M. BOTUCATU";"-22.8873233";"-48.444658"
"0404853";"AME CAMPINAS";"-22.9157092";"-47.0705857"
"6233848";"AME CARAGUATATUBA";"-23.6267911";"-45.4271626"
"2792168";"HOSPITAL GERAL ""DOUTOR FRANCISCO DE MOURA COUTINHO FILHO"" DE CARAPICUÍBA";"-23.5320775";"-46.8322212"
"6199879";"AME CARAPICUIBA";"-23.538485";"-46.8211457"
"6568459";"AME CASA BRANCA";"-21.7745832";"-47.0848844"
"7049730";"AME CATANDUVA";"-21.1481022";"-48.9615127"
"2792141";"HOSPITAL REGIONAL DE COTIA";"-23.6091497";"-46.9203963"
"0046329";"REDE LUCY M. DIADEMA";"-23.6879922";"-46.6251796"
"2084163";"HOSPITAL ESTADUAL DE DIADEMA ""GOVERNADOR ORESTES QUÉRCIA""";"-23.706527";"-46.6088"
"6335497";"AME DRACENA";"-21.4857737";"-51.5396858"
"6959636";"AME FERNANDOPOLIS";"-20.2768826";"-50.2456546"
"7019823";"REDE LUCY M. FERNANDOPOLIS";"-20.2842661";"-50.2467846"
"6669727";"AME FRANCA";"-20.5407701";"-47.4034416"
"3028399";"HOSPITAL ESTADUAL DE FRANCISCO MORATO ""PROFESSOR CARLOS DA SILVA LACAZ""";"-23.2837016";"-46.7475659"
"6878687";"HOSPITAL ESTADUAL ""DR. ALBANO DA FRANCA ROCHA SOBRINHO"" DE FRANCO DA ROCHA E CENTRO DE ATENÇÃO INTEGRADA À SAÚDE MENTAL FRANCO DA ROCHA DO COMPLEXO HOSPITALAR JUQUERY – CAISM";"-23.3392751";"-46.730165"
"2080338";"HOSPITAL GERAL DE GUARULHOS ""DR. WALDEMAR DE CARVALHO PINTO FILHO""";"-23.4496563";"-46.4951351"
"2087804";"HOSPITAL REGIONAL ""JORGE ROSSMANN"" DE ITANHAÉM";"-24.1807027";"-46.7836782"
"2792176";"ITAPECERICA DA SERRA";"-23.7183369";"-46.8481043"
"6639658";"AME ITAPETININGA";"-23.5894723";"-48.0443273"
"6604862";"AME ITAPEVA";"-23.9881175";"-48.8763284"
"2078104";"HOSPITAL GERAL DE ITAPEVI";"-23.5377675";"-46.942674"
"6546463";"AME ITAPEVI";"-23.5428985";"-46.9363255"
"2078562";"HOSPITAL GERAL DE ITAQUAQUECETUBA";"-23.4723131";"-46.3454386"
"6657516";"AME ITÚ";"-23.3837756";"-47.3373167"
"7033702";"AME ITUVERAVA";"-20.3326949";"-47.7782152"
"6365213";"AME JALES";"-20.2686899";"-50.5511636"
"6423086";"AME JARDIM DOS PRADOS";"-23.6715045";"-46.6824833"
"6992560";"AME JUNDIAÍ";"-23.1848478";"-46.8857788"
"7573162";"HOSPITAL REGIONA DE JUNDIAÍ";"-23.1856528";"-46.8892222"
"6523536";"AME LIMEIRA";"-22.5846679";"-47.4019976"
"9030557";"AME LORENA";"-22.7343583";"-45.1198608"
"6956718";"AME MAUÁ";"-23.66539";"-46.4611773"
"2080680";"HOSPITAL DAS CLÍNICAS LUZIA PINHO DE MELO";"-23.5105593";"-46.1947095"
"7021801";"AME MOGI DAS CRUZES";"-23.5282665";"-46.2015281"
"7064497";"REDE LUCY M. MOGI MIRIM";"-22.4314429";"-46.9569108"
"7188676";"AME OURINHOS";"-22.94925";"-49.8969572"
"7560435";"AME PARIQUERA-AÇÚ";"-24.7166914";"-47.8790671"
"7594011";"REDE LUCY M. PARIQUERA - AÇÚ";"-24.7139111";"-47.8825642"
"6284582";"AME PIRACICABA";"-22.7347814";"-47.6426875"
"9425802";"HOSPITAL REGIONAL DE PIRACICABA";"-22.7612469";"-47.5840123"
"6258484";"AME PRAIA GRANDE";"-24.0286149";"-46.4976731"
"2755130";"HOSPITAL REGIONAL ""DOUTOR DOMINGOS LEONARDO CERÁVOLO"" DE PRESIDENTE PRUDENTE";"-22.136227";"-51.3826194"
"6476058";"AME PRESIDENTE PRUDENTE";"-22.1345648";"-51.4091689"
"6818196";"AME PROMISSÃO";"-21.5294138";"-49.8598408"
"9556095";"HOSPITAL REGIONAL DE REGISTRO ""DR. SERGIO ALUÍSIO HOMEM TORRES""";NA;NA
"2079119";"CRSM DE RIBEIRÃO PRETO";"-21.1694018";"-47.8110855"
"4390563";"AME RIBEIRÃO PRETO";"-21.1888606";"-47.8344167"
"5887623";"HOSPITAL ESTADUAL DE RIBEIRÃO PRETO ""DR. CARLOS EDUARDO MARTINELLI""";"-21.2111555";"-47.8272253"
"6479146";"AME RIO CLARO";"-22.419687";"-47.562361"
"2750546";"HOSPITAL ESTADUAL PORTO PRIMAVERA";"-22.5303556";"-52.9500935"
"6212581";"AME SANTA BÁRBARA D'OESTE";"-22.7476628";"-47.3761956"
"5967945";"AME SANTA FÉ DO SUL";"-20.2151738";"-50.9273085"
"2080273";"HOSPITAL ESTADUAL  ""MÁRIO COVAS"" DE SANTO ANDRÉ";"-23.6709183";"-46.5331357"
"6655416";"AME SANTO  ANDRÉ";"-23.6915114";"-46.507734"
"2079720";"PAI BAIXADA SANTISTA";"-23.9255803";"-46.3809813"
"6166598";"AME SANTOS";"-23.9774881";"-46.311227"
"7536917";"REDE LUCY M. SANTOS";NA;NA
"7544529";"INSTITUTO DE INFECTOLOGIA EMÍLIO RIBAS II - BAIXADA SANTISTA";"-23.9501409";"-46.291303"
"6895263";"AME SÃO JOÃO DA BOA VISTA";"-21.9694251";"-46.7949332"
"6056148";"AME SÃO JOSÉ DO RIO PRETO";"-20.8070696";"-49.3596491"
"6236596";"HOSP. JOÃO PAULO II";"-7.1183825";"-34.8758016"
"6859186";"REDE LUCY M. SÃO J. RIO PRETO";"-20.8126993";"-49.3765372"
"6889549";"REDE LUCY M. SÃO J. DOS CAMPOS";NA;NA
"9491252";"HOSPITAL REGIONAL DE SÃO JOSÉ DOS CAMPOS";"-23.2385253";"-45.9075392"
"6294049";"AME SÃO JOSÉ DOS CAMPOS";"-23.200999";"-45.8886088"
"2066092";"HOSPITAL GERAL DE PEDREIRA";"-23.6811512";"-46.6764103"
"2068931";"AME IDOSO OESTE";"-23.5225133";"-46.7011251"
"2069008";"AME BOURROUL";"-23.5490247";"-46.6444673"
"2077426";"HOSPITAL GERAL DE VILA ALPINA ""HENRIQUE ALTIMEYER""";"-23.5973589";"-46.5594626"
"2077574";"PAI ZONA NORTE";"32.5388762";"-117.0455722"
"2077620";"ITAIM PAULISTA";"-23.4690447";"-46.4033964"
"2077671";"HOSPITAL GERAL DO GRAJAÚ ""PROFESSOR LIBERATO JOHN ALPHONSE DI DIO""";NA;NA
"2078287";"CRSM DE SÂO PAULO";"-23.5557714";"-46.6395571"
"2079828";"HOSPITAL GERAL DE PIRAJUSSARA";"-23.64047";"-46.8098752"
"2088576";"HOSPITAL DE TRANSPLANTES DO EST. DE SÃO PAULO EURYCLIDES DE JESUS ZERBINI";"-23.5701795";"-46.6513792"
"2091461";"AME IDOSO SUDESTE";"-23.5930295";"-46.6363258"
"2091542";"AME MARIA ZÉLIA";"-23.5312282";"-46.5995928"
"2091585";"SAPOPEMBA";"-23.5748884";"-46.5240488"
"3001466";"CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO";"-23.5086988";"-46.6194592"
"3444538";"AME CRI ZONA NORTE";"32.5388762";"-117.0455722"
"3996344";"CEAC ZONA NORTE";"32.5388762";"-117.0455722"
"5451612";"INST. REABILITAÇÃO LUCY MONTORO";NA;NA
"6335586";"CEAC ZONA LESTE";NA;NA
"6351662";"CEAC ZONA SUL";"-22.9549425";"-43.1892443"
"6432530";"AME INTERLAGOS";"-23.7034922";"-46.6917819"
"6479200";"AME BARRADAS";"-23.6100609";"-46.589688"
